11.26	0.00	172.30	172.30
11.25	0.00	172.21	172.21
11.24	0.00	172.13	172.13
11.23	0.00	172.05	172.05
11.22	0.00	171.96	171.96
11.21	0.00	171.88	171.88
11.20	0.00	171.80	171.80
11.19	0.00	171.72	171.72
11.18	0.00	171.63	171.63
11.17	0.00	171.55	171.55
11.16	0.00	171.47	171.47
11.15	0.00	171.38	171.38
11.14	0.00	171.30	171.30
11.13	0.00	171.21	171.21
11.12	0.00	171.13	171.13
11.11	0.00	171.05	171.05
11.10	0.00	170.96	170.96
11.09	0.00	170.88	170.88
11.08	0.00	170.79	170.79
11.07	0.00	170.71	170.71
11.06	0.00	170.63	170.63
11.05	0.00	170.54	170.54
11.04	0.00	170.46	170.46
11.03	0.00	170.37	170.37
11.02	0.00	170.29	170.29
11.01	0.00	170.20	170.20
11.00	0.00	170.12	170.12
10.99	0.00	170.03	170.03
10.98	0.00	169.95	169.95
10.97	0.00	169.86	169.86
10.96	0.00	169.78	169.78
10.95	0.00	169.69	169.69
10.94	0.00	169.61	169.61
10.93	0.00	169.52	169.52
10.92	0.00	169.44	169.44
10.91	0.00	169.35	169.35
10.90	0.00	169.26	169.26
10.89	0.00	169.18	169.18
10.88	0.00	169.09	169.09
10.87	0.00	169.01	169.01
10.86	0.00	168.92	168.92
10.85	0.00	168.84	168.84
10.84	0.00	168.75	168.75
10.83	0.00	168.66	168.66
10.82	0.00	168.58	168.58
10.81	0.00	168.49	168.49
10.80	0.00	168.40	168.40
10.79	0.00	168.32	168.32
10.78	0.00	168.23	168.23
10.77	0.00	168.14	168.14
10.76	0.00	168.06	168.06
10.75	0.00	167.97	167.97
10.74	0.00	167.88	167.88
10.73	0.00	167.79	167.79
10.72	0.00	167.71	167.71
10.71	0.00	167.62	167.62
10.70	0.00	167.53	167.53
10.69	0.00	167.45	167.45
10.68	0.00	167.36	167.36
10.67	0.00	167.27	167.27
10.66	0.00	167.18	167.18
10.65	0.00	167.09	167.09
10.64	0.00	167.01	167.01
10.63	0.00	166.92	166.92
10.62	0.00	166.83	166.83
10.61	0.00	166.74	166.74
10.60	0.00	166.65	166.65
10.59	0.00	166.57	166.57
10.58	0.00	166.48	166.48
10.57	0.00	166.39	166.39
10.56	0.00	166.30	166.30
10.55	0.00	166.21	166.21
10.54	0.00	166.12	166.12
10.53	0.00	166.03	166.03
10.52	0.00	165.94	165.94
10.51	0.00	165.86	165.86
10.50	0.00	165.77	165.77
10.49	0.00	165.68	165.68
10.48	0.00	165.59	165.59
10.47	0.00	165.50	165.50
10.46	0.00	165.41	165.41
10.45	0.00	165.32	165.32
10.44	0.00	165.23	165.23
10.43	0.00	165.14	165.14
10.42	0.00	165.05	165.05
10.41	0.00	164.96	164.96
10.40	0.00	164.87	164.87
10.39	0.00	164.78	164.78
10.38	0.00	164.69	164.69
10.37	0.00	164.60	164.60
10.36	0.00	164.51	164.51
10.35	0.00	164.42	164.42
10.34	0.00	164.33	164.33
10.33	0.00	164.24	164.24
10.32	0.00	164.15	164.15
10.31	0.00	164.05	164.05
10.30	0.00	163.96	163.96
10.29	0.00	163.87	163.87
10.28	0.00	163.78	163.78
10.27	0.00	163.69	163.69
10.26	0.00	163.60	163.60
10.25	0.00	163.51	163.51
10.24	0.00	163.42	163.42
10.23	0.00	163.32	163.32
10.22	0.00	163.23	163.23
10.21	0.00	163.14	163.14
10.20	0.00	163.05	163.05
10.19	0.00	162.96	162.96
10.18	0.00	162.86	162.86
10.17	0.00	162.77	162.77
10.16	0.00	162.68	162.68
10.15	0.00	162.59	162.59
10.14	0.00	162.49	162.49
10.13	0.00	162.40	162.40
10.12	0.00	162.31	162.31
10.11	0.00	162.22	162.22
10.10	0.00	162.12	162.12
10.09	0.00	162.03	162.03
10.08	0.00	161.94	161.94
10.07	0.00	161.85	161.85
10.06	0.00	161.75	161.75
10.05	0.00	161.66	161.66
10.04	0.00	161.57	161.57
10.03	0.00	161.47	161.47
10.02	0.00	161.38	161.38
10.01	0.00	161.28	161.28
10.00	0.00	161.19	161.19
9.99	0.00	161.10	161.10
9.98	0.00	161.00	161.00
9.97	0.00	160.91	160.91
9.96	0.00	160.81	160.81
9.95	0.00	160.72	160.72
9.94	0.00	160.63	160.63
9.93	0.00	160.53	160.53
9.92	0.00	160.44	160.44
9.91	0.00	160.34	160.34
9.90	0.00	160.25	160.25
9.89	0.00	160.15	160.15
9.88	0.00	160.06	160.06
9.87	0.00	159.96	159.96
9.86	0.00	159.87	159.87
9.85	0.00	159.77	159.77
9.84	0.00	159.68	159.68
9.83	0.00	159.58	159.58
9.82	0.00	159.49	159.49
9.81	0.00	159.39	159.39
9.80	0.00	159.30	159.30
9.79	0.00	159.20	159.20
9.78	0.00	159.10	159.10
9.77	0.00	159.01	159.01
9.76	0.00	158.91	158.91
9.75	0.00	158.82	158.82
9.74	0.00	158.72	158.72
9.73	0.00	158.62	158.62
9.72	0.00	158.53	158.53
9.71	0.00	158.43	158.43
9.70	0.00	158.33	158.33
9.69	0.00	158.24	158.24
9.68	0.00	158.14	158.14
9.67	0.00	158.04	158.04
9.66	0.00	157.95	157.95
9.65	0.00	157.85	157.85
9.64	0.00	157.75	157.75
9.63	0.00	157.65	157.65
9.62	0.00	157.56	157.56
9.61	0.00	157.46	157.46
9.60	0.00	157.36	157.36
9.59	0.00	157.26	157.26
9.58	0.00	157.17	157.17
9.57	0.00	157.07	157.07
9.56	0.00	156.97	156.97
9.55	0.00	156.87	156.87
9.54	0.00	156.77	156.77
9.53	0.00	156.68	156.68
9.52	0.00	156.58	156.58
9.51	0.00	156.48	156.48
9.50	0.00	156.38	156.38
9.49	0.00	156.28	156.28
9.48	0.00	156.18	156.18
9.47	0.00	156.08	156.08
9.46	0.00	155.99	155.99
9.45	0.00	155.89	155.89
9.44	0.00	155.79	155.79
9.43	0.00	155.69	155.69
9.42	0.00	155.59	155.59
9.41	0.00	155.49	155.49
9.40	0.00	155.39	155.39
9.39	0.00	155.29	155.29
9.38	0.00	155.19	155.19
9.37	0.00	155.09	155.09
9.36	0.00	154.99	154.99
9.35	0.00	154.89	154.89
9.34	0.00	154.79	154.79
9.33	0.00	154.69	154.69
9.32	0.00	154.59	154.59
9.31	0.00	154.49	154.49
9.30	0.00	154.39	154.39
9.29	0.00	154.29	154.29
9.28	0.00	154.19	154.19
9.27	0.00	154.09	154.09
9.26	0.00	153.99	153.99
9.25	0.00	153.88	153.88
9.24	0.00	153.78	153.78
9.23	0.00	153.68	153.68
9.22	0.00	153.58	153.58
9.21	0.00	153.48	153.48
9.20	0.00	153.38	153.38
9.19	0.00	153.28	153.28
9.18	0.00	153.17	153.17
9.17	0.00	153.07	153.07
9.16	0.00	152.97	152.97
9.15	0.00	152.87	152.87
9.14	0.00	152.77	152.77
9.13	0.00	152.66	152.66
9.12	0.00	152.56	152.56
9.11	0.00	152.46	152.46
9.10	0.00	152.36	152.36
9.09	0.00	152.25	152.25
9.08	0.00	152.15	152.15
9.07	0.00	152.05	152.05
9.06	0.00	151.94	151.94
9.05	0.00	151.84	151.84
9.04	0.00	151.74	151.74
9.03	0.00	151.64	151.64
9.02	0.00	151.53	151.53
9.01	0.00	151.43	151.43
9.00	0.00	151.32	151.32
8.99	0.00	151.22	151.22
8.98	0.00	151.12	151.12
8.97	0.00	151.01	151.01
8.96	0.00	150.91	150.91
8.95	0.00	150.81	150.81
8.94	0.00	150.70	150.70
8.93	0.00	150.60	150.60
8.92	0.00	150.49	150.49
8.91	0.00	150.39	150.39
8.90	0.00	150.28	150.28
8.89	0.00	150.18	150.18
8.88	0.00	150.07	150.07
8.87	0.00	149.97	149.97
8.86	0.00	149.86	149.86
8.85	0.00	149.76	149.76
8.84	0.00	149.65	149.65
8.83	0.00	149.55	149.55
8.82	0.00	149.44	149.44
8.81	0.00	149.34	149.34
8.80	0.00	149.23	149.23
8.79	0.00	149.12	149.12
8.78	0.00	149.02	149.02
8.77	0.00	148.91	148.91
8.76	0.00	148.81	148.81
8.75	0.00	148.70	148.70
8.74	0.00	148.59	148.59
8.73	0.00	148.49	148.49
8.72	0.00	148.38	148.38
8.71	0.00	148.27	148.27
8.70	0.00	148.17	148.17
8.69	0.00	148.06	148.06
8.68	0.00	147.95	147.95
8.67	0.00	147.85	147.85
8.66	0.00	147.74	147.74
8.65	0.00	147.63	147.63
8.64	0.00	147.52	147.52
8.63	0.00	147.42	147.42
8.62	0.00	147.31	147.31
8.61	0.00	147.20	147.20
8.60	0.00	147.09	147.09
8.59	0.00	146.99	146.99
8.58	0.00	146.88	146.88
8.57	0.00	146.77	146.77
8.56	0.00	146.66	146.66
8.55	0.00	146.55	146.55
8.54	0.00	146.44	146.44
8.53	0.00	146.34	146.34
8.52	0.00	146.23	146.23
8.51	0.00	146.12	146.12
8.50	0.00	146.01	146.01
8.49	0.00	145.90	145.90
8.48	0.00	145.79	145.79
8.47	0.00	145.68	145.68
8.46	0.00	145.57	145.57
8.45	0.00	145.46	145.46
8.44	0.00	145.35	145.35
8.43	0.00	145.24	145.24
8.42	0.00	145.13	145.13
8.41	0.00	145.02	145.02
8.40	0.00	144.91	144.91
8.39	0.00	144.80	144.80
8.38	0.00	144.69	144.69
8.37	0.00	144.58	144.58
8.36	0.00	144.47	144.47
8.35	0.00	144.36	144.36
8.34	0.00	144.25	144.25
8.33	0.00	144.14	144.14
8.32	0.00	144.03	144.03
8.31	0.00	143.92	143.92
8.30	0.00	143.81	143.81
8.29	0.00	143.70	143.70
8.28	0.00	143.58	143.58
8.27	0.00	143.47	143.47
8.26	0.00	143.36	143.36
8.25	0.00	143.25	143.25
8.24	0.00	143.14	143.14
8.23	0.00	143.03	143.03
8.22	0.00	142.91	142.91
8.21	0.00	142.80	142.80
8.20	0.00	142.69	142.69
8.19	0.00	142.58	142.58
8.18	0.00	142.47	142.47
8.17	0.00	142.35	142.35
8.16	0.00	142.24	142.24
8.15	0.00	142.13	142.13
8.14	0.00	142.01	142.01
8.13	0.00	141.90	141.90
8.12	0.00	141.79	141.79
8.11	0.00	141.67	141.67
8.10	0.00	141.56	141.56
8.09	0.00	141.45	141.45
8.08	0.00	141.33	141.33
8.07	0.00	141.22	141.22
8.06	0.00	141.11	141.11
8.05	0.00	140.99	140.99
8.04	0.00	140.88	140.88
8.03	0.00	140.76	140.76
8.02	0.00	140.65	140.65
8.01	0.00	140.54	140.54
8.00	0.00	140.42	140.42
7.99	0.00	140.31	140.31
7.98	0.00	140.19	140.19
7.97	0.00	140.08	140.08
7.96	0.00	139.96	139.96
7.95	0.00	139.85	139.85
7.94	0.00	139.73	139.73
7.93	0.00	139.62	139.62
7.92	0.00	139.50	139.50
7.91	0.00	139.39	139.39
7.90	0.00	139.27	139.27
7.89	0.00	139.15	139.15
7.88	0.00	139.04	139.04
7.87	0.00	138.92	138.92
7.86	0.00	138.81	138.81
7.85	0.00	138.69	138.69
7.84	0.00	138.57	138.57
7.83	0.00	138.46	138.46
7.82	0.00	138.34	138.34
7.81	0.00	138.22	138.22
7.80	0.00	138.11	138.11
7.79	0.00	137.99	137.99
7.78	0.00	137.87	137.87
7.77	0.00	137.76	137.76
7.76	0.00	137.64	137.64
7.75	0.00	137.52	137.52
7.74	0.00	137.40	137.40
7.73	0.00	137.29	137.29
7.72	0.00	137.17	137.17
7.71	0.00	137.05	137.05
7.70	0.00	136.93	136.93
7.69	0.00	136.81	136.81
7.68	0.00	136.70	136.70
7.67	0.00	136.58	136.58
7.66	0.00	136.46	136.46
7.65	0.00	136.34	136.34
7.64	0.00	136.22	136.22
7.63	0.00	136.10	136.10
7.62	0.00	135.98	135.98
7.61	0.00	135.86	135.86
7.60	0.00	135.75	135.75
7.59	0.00	135.63	135.63
7.58	0.00	135.51	135.51
7.57	0.00	135.39	135.39
7.56	0.00	135.27	135.27
7.55	0.00	135.15	135.15
7.54	0.00	135.03	135.03
7.53	0.00	134.91	134.91
7.52	0.00	134.79	134.79
7.51	0.00	134.67	134.67
7.50	0.00	134.55	134.55
7.49	0.00	134.43	134.43
7.48	0.00	134.31	134.31
7.47	0.00	134.18	134.18
7.46	0.00	134.06	134.06
7.45	0.00	133.94	133.94
7.44	0.00	133.82	133.82
7.43	0.00	133.70	133.70
7.42	0.00	133.58	133.58
7.41	0.00	133.46	133.46
7.40	0.00	133.34	133.34
7.39	0.00	133.21	133.21
7.38	0.00	133.09	133.09
7.37	0.00	132.97	132.97
7.36	0.00	132.85	132.85
7.35	0.00	132.73	132.73
7.34	0.00	132.60	132.60
7.33	0.00	132.48	132.48
7.32	0.00	132.36	132.36
7.31	0.00	132.24	132.24
7.30	0.00	132.11	132.11
7.29	0.00	131.99	131.99
7.28	0.00	131.87	131.87
7.27	0.00	131.74	131.74
7.26	0.00	131.62	131.62
7.25	0.00	131.50	131.50
7.24	0.00	131.37	131.37
7.23	0.00	131.25	131.25
7.22	0.00	131.13	131.13
7.21	0.00	131.00	131.00
7.20	0.00	130.88	130.88
7.19	0.00	130.75	130.75
7.18	0.00	130.63	130.63
7.17	0.00	130.51	130.51
7.16	0.00	130.38	130.38
7.15	0.00	130.26	130.26
7.14	0.00	130.13	130.13
7.13	0.00	130.01	130.01
7.12	0.00	129.88	129.88
7.11	0.00	129.76	129.76
7.10	0.00	129.63	129.63
7.09	0.00	129.51	129.51
7.08	0.00	129.38	129.38
7.07	0.00	129.25	129.25
7.06	0.00	129.13	129.13
7.05	0.00	129.00	129.00
7.04	0.00	128.88	128.88
7.03	0.00	128.75	128.75
7.02	0.00	128.62	128.62
7.01	0.00	128.50	128.50
7.00	0.00	128.37	128.37
6.99	0.00	128.24	128.24
6.98	0.00	128.12	128.12
6.97	0.00	127.99	127.99
6.96	0.00	127.86	127.86
6.95	0.00	127.74	127.74
6.94	0.00	127.61	127.61
6.93	0.00	127.48	127.48
6.92	0.00	127.35	127.35
6.91	0.00	127.23	127.23
6.90	0.00	127.10	127.10
6.89	0.00	126.97	126.97
6.88	0.00	126.84	126.84
6.87	0.00	126.71	126.71
6.86	0.00	126.59	126.59
6.85	0.00	126.46	126.46
6.84	0.00	126.33	126.33
6.83	0.00	126.20	126.20
6.82	0.00	126.07	126.07
6.81	0.00	125.94	125.94
6.80	0.00	125.81	125.81
6.79	0.00	125.68	125.68
6.78	0.00	125.55	125.55
6.77	0.00	125.42	125.42
6.76	0.00	125.29	125.29
6.75	0.00	125.17	125.17
6.74	0.00	125.04	125.04
6.73	0.00	124.91	124.91
6.72	0.00	124.78	124.78
6.71	0.00	124.64	124.64
6.70	0.00	124.51	124.51
6.69	0.00	124.38	124.38
6.68	0.00	124.25	124.25
6.67	0.00	124.12	124.12
6.66	0.00	123.99	123.99
6.65	0.00	123.86	123.86
6.64	0.00	123.73	123.73
6.63	0.00	123.60	123.60
6.62	0.00	123.47	123.47
6.61	0.00	123.33	123.33
6.60	0.00	123.20	123.20
6.59	0.00	123.07	123.07
6.58	0.00	122.94	122.94
6.57	0.00	122.81	122.81
6.56	0.00	122.67	122.67
6.55	0.00	122.54	122.54
6.54	0.00	122.41	122.41
6.53	0.00	122.28	122.28
6.52	0.00	122.14	122.14
6.51	0.00	122.01	122.01
6.50	0.00	121.88	121.88
6.49	0.00	121.75	121.75
6.48	0.00	121.61	121.61
6.47	0.00	121.48	121.48
6.46	0.00	121.34	121.34
6.45	0.00	121.21	121.21
6.44	0.00	121.08	121.08
6.43	0.00	120.94	120.94
6.42	0.00	120.81	120.81
6.41	0.00	120.67	120.67
6.40	0.00	120.54	120.54
6.39	0.00	120.41	120.41
6.38	0.00	120.27	120.27
6.37	0.00	120.14	120.14
6.36	0.00	120.00	120.00
6.35	0.00	119.87	119.87
6.34	0.00	119.73	119.73
6.33	0.00	119.60	119.60
6.32	0.00	119.46	119.46
6.31	0.00	119.32	119.32
6.30	0.00	119.19	119.19
6.29	0.00	119.05	119.05
6.28	0.00	118.92	118.92
6.27	0.00	118.78	118.78
6.26	0.00	118.64	118.64
6.25	0.00	118.51	118.51
6.24	0.00	118.37	118.37
6.23	0.00	118.24	118.24
6.22	0.00	118.10	118.10
6.21	0.00	117.96	117.96
6.20	0.00	117.82	117.82
6.19	0.00	117.69	117.69
6.18	0.00	117.55	117.55
6.17	0.00	117.41	117.41
6.16	0.00	117.27	117.27
6.15	0.00	117.14	117.14
6.14	0.00	117.00	117.00
6.13	0.00	116.86	116.86
6.12	0.00	116.72	116.72
6.11	0.00	116.58	116.58
6.10	0.00	116.45	116.45
6.09	0.00	116.31	116.31
6.08	0.00	116.17	116.17
6.07	0.00	116.03	116.03
6.06	0.00	115.89	115.89
6.05	0.00	115.75	115.75
6.04	0.00	115.61	115.61
6.03	0.00	115.47	115.47
6.02	0.00	115.33	115.33
6.01	0.00	115.19	115.19
6.00	0.00	115.05	115.05
5.99	0.00	114.91	114.91
5.98	0.00	114.77	114.77
5.97	0.00	114.63	114.63
5.96	0.00	114.49	114.49
5.95	0.00	114.35	114.35
5.94	0.00	114.21	114.21
5.93	0.00	114.07	114.07
5.92	0.00	113.93	113.93
5.91	0.00	113.79	113.79
5.90	0.00	113.65	113.65
5.89	0.00	113.51	113.51
5.88	0.00	113.36	113.36
5.87	0.00	113.22	113.22
5.86	0.00	113.08	113.08
5.85	0.00	112.94	112.94
5.84	0.00	112.80	112.80
5.83	0.00	112.65	112.65
5.82	0.00	112.51	112.51
5.81	0.00	112.37	112.37
5.80	0.00	112.23	112.23
5.79	0.00	112.08	112.08
5.78	0.00	111.94	111.94
5.77	0.00	111.80	111.80
5.76	0.00	111.65	111.65
5.75	0.00	111.51	111.51
5.74	0.00	111.37	111.37
5.73	0.00	111.22	111.22
5.72	0.00	111.08	111.08
5.71	0.00	110.94	110.94
5.70	0.00	110.79	110.79
5.69	0.00	110.65	110.65
5.68	0.00	110.50	110.50
5.67	0.00	110.36	110.36
5.66	0.00	110.21	110.21
5.65	0.00	110.07	110.07
5.64	0.00	109.92	109.92
5.63	0.00	109.78	109.78
5.62	0.00	109.63	109.63
5.61	0.00	109.49	109.49
5.60	0.00	109.34	109.34
5.59	0.00	109.20	109.20
5.58	0.00	109.05	109.05
5.57	0.00	108.90	108.90
5.56	0.00	108.76	108.76
5.55	0.00	108.61	108.61
5.54	0.00	108.47	108.47
5.53	0.00	108.32	108.32
5.52	0.00	108.17	108.17
5.51	0.00	108.02	108.02
5.50	0.00	107.88	107.88
5.49	0.00	107.73	107.73
5.48	0.00	107.58	107.58
5.47	0.00	107.44	107.44
5.46	0.00	107.29	107.29
5.45	0.00	107.14	107.14
5.44	0.00	106.99	106.99
5.43	0.00	106.84	106.84
5.42	0.00	106.70	106.70
5.41	0.00	106.55	106.55
5.40	0.00	106.40	106.40
5.39	0.00	106.25	106.25
5.38	0.00	106.10	106.10
5.37	0.00	105.95	105.95
5.36	0.00	105.80	105.80
5.35	0.00	105.65	105.65
5.34	0.00	105.50	105.50
5.33	0.00	105.36	105.36
5.32	0.00	105.21	105.21
5.31	0.00	105.06	105.06
5.30	0.00	104.91	104.91
5.29	0.00	104.76	104.76
5.28	0.00	104.61	104.61
5.27	0.00	104.45	104.45
5.26	0.00	104.30	104.30
5.25	0.00	104.15	104.15
5.24	0.00	104.00	104.00
5.23	0.00	103.85	103.85
5.22	0.00	103.70	103.70
5.21	0.00	103.55	103.55
5.20	0.00	103.40	103.40
5.19	0.00	103.25	103.25
5.18	0.00	103.09	103.09
5.17	0.00	102.94	102.94
5.16	0.00	102.79	102.79
5.15	0.00	102.64	102.64
5.14	0.00	102.48	102.48
5.13	0.00	102.33	102.33
5.12	0.00	102.18	102.18
5.11	0.00	102.03	102.03
5.10	0.00	101.87	101.87
5.09	0.00	101.72	101.72
5.08	0.00	101.57	101.57
5.07	0.00	101.41	101.41
5.06	0.00	101.26	101.26
5.05	0.00	101.11	101.11
5.04	0.00	100.95	100.95
5.03	0.00	100.80	100.80
5.02	0.00	100.64	100.64
5.01	0.00	100.49	100.49
5.00	0.00	100.33	100.33
4.99	0.00	100.18	100.18
4.98	0.00	100.03	100.03
4.97	0.00	99.87	99.87
4.96	0.00	99.71	99.71
4.95	0.00	99.56	99.56
4.94	0.00	99.40	99.40
4.93	0.00	99.25	99.25
4.92	0.00	99.09	99.09
4.91	0.00	98.94	98.94
4.90	0.00	98.78	98.78
4.89	0.00	98.62	98.62
4.88	0.00	98.47	98.47
4.87	0.00	98.31	98.31
4.86	0.00	98.15	98.15
4.85	0.00	98.00	98.00
4.84	0.00	97.84	97.84
4.83	0.00	97.68	97.68
4.82	0.00	97.53	97.53
4.81	0.00	97.37	97.37
4.80	0.00	97.21	97.21
4.79	0.00	97.05	97.05
4.78	0.00	96.89	96.89
4.77	0.00	96.74	96.74
4.76	0.00	96.58	96.58
4.75	0.00	96.42	96.42
4.74	0.00	96.26	96.26
4.73	0.00	96.10	96.10
4.72	0.00	95.94	95.94
4.71	0.00	95.78	95.78
4.70	0.00	95.62	95.62
4.69	0.00	95.46	95.46
4.68	0.00	95.31	95.31
4.67	0.00	95.15	95.15
4.66	0.00	94.99	94.99
4.65	0.00	94.83	94.83
4.64	0.00	94.67	94.67
4.63	0.00	94.50	94.50
4.62	0.00	94.34	94.34
4.61	0.00	94.18	94.18
4.60	0.00	94.02	94.02
4.59	0.00	93.86	93.86
4.58	0.00	93.70	93.70
4.57	0.00	93.54	93.54
4.56	0.00	93.38	93.38
4.55	0.00	93.22	93.22
4.54	0.00	93.05	93.05
4.53	0.00	92.89	92.89
4.52	0.00	92.73	92.73
4.51	0.00	92.57	92.57
4.50	0.00	92.40	92.40
4.49	0.00	92.24	92.24
4.48	0.00	92.08	92.08
4.47	0.00	91.92	91.92
4.46	0.00	91.75	91.75
4.45	0.00	91.59	91.59
4.44	0.00	91.43	91.43
4.43	0.00	91.26	91.26
4.42	0.00	91.10	91.10
4.41	0.00	90.93	90.93
4.40	0.00	90.77	90.77
4.39	0.00	90.61	90.61
4.38	0.00	90.44	90.44
4.37	0.00	90.28	90.28
4.36	0.00	90.11	90.11
4.35	0.00	89.95	89.95
4.34	0.00	89.78	89.78
4.33	0.00	89.62	89.62
4.32	0.00	89.45	89.45
4.31	0.00	89.29	89.29
4.30	0.00	89.12	89.12
4.29	0.00	88.95	88.95
4.28	0.00	88.79	88.79
4.27	0.00	88.62	88.62
4.26	0.00	88.46	88.46
4.25	0.00	88.29	88.29
4.24	0.00	88.12	88.12
4.23	0.00	87.95	87.95
4.22	0.00	87.79	87.79
4.21	0.00	87.62	87.62
4.20	0.00	87.45	87.45
4.19	0.00	87.29	87.29
4.18	0.00	87.12	87.12
4.17	0.00	86.95	86.95
4.16	0.00	86.78	86.78
4.15	0.00	86.61	86.61
4.14	0.00	86.44	86.44
4.13	0.00	86.28	86.28
4.12	0.00	86.11	86.11
4.11	0.00	85.94	85.94
4.10	0.00	85.77	85.77
4.09	0.00	85.60	85.60
4.08	0.00	85.43	85.43
4.07	0.00	85.26	85.26
4.06	0.00	85.09	85.09
4.05	0.00	84.92	84.92
4.04	0.00	84.75	84.75
4.03	0.00	84.58	84.58
4.02	0.00	84.41	84.41
4.01	0.00	84.24	84.24
4.00	0.00	84.07	84.07
3.99	0.00	83.90	83.90
3.98	0.00	83.73	83.73
3.97	0.00	83.55	83.55
3.96	0.00	83.38	83.38
3.95	0.00	83.21	83.21
3.94	0.00	83.04	83.04
3.93	0.00	82.87	82.87
3.92	0.00	82.70	82.70
3.91	0.00	82.52	82.52
3.90	0.00	82.35	82.35
3.89	0.00	82.18	82.18
3.88	0.00	82.00	82.00
3.87	0.00	81.83	81.83
3.86	0.00	81.66	81.66
3.85	0.00	81.49	81.49
3.84	0.00	81.31	81.31
3.83	0.00	81.14	81.14
3.82	0.00	80.96	80.96
3.81	0.00	80.79	80.79
3.80	0.00	80.62	80.62
3.79	0.00	80.44	80.44
3.78	0.00	80.27	80.27
3.77	0.00	80.09	80.09
3.76	0.00	79.92	79.92
3.75	0.00	79.74	79.74
3.74	0.00	79.57	79.57
3.73	0.00	79.39	79.39
3.72	0.00	79.21	79.21
3.71	0.00	79.04	79.04
3.70	0.00	78.86	78.86
3.69	0.00	78.69	78.69
3.68	0.00	78.51	78.51
3.67	0.00	78.33	78.33
3.66	0.00	78.16	78.16
3.65	0.00	77.98	77.98
3.64	0.00	77.80	77.80
3.63	0.00	77.63	77.63
3.62	0.00	77.45	77.45
3.61	0.00	77.27	77.27
3.60	0.00	77.09	77.09
3.59	0.00	76.91	76.91
3.58	0.00	76.74	76.74
3.57	0.00	76.56	76.56
3.56	0.00	76.38	76.38
3.55	0.00	76.20	76.20
3.54	0.00	76.02	76.02
3.53	0.00	75.84	75.84
3.52	0.00	75.66	75.66
3.51	0.00	75.48	75.48
3.50	0.00	75.30	75.30
3.49	0.00	75.12	75.12
3.48	0.00	74.94	74.94
3.47	0.00	74.76	74.76
3.46	0.00	74.58	74.58
3.45	0.00	74.40	74.40
3.44	0.00	74.22	74.22
3.43	0.00	74.04	74.04
3.42	0.00	73.86	73.86
3.41	0.00	73.68	73.68
3.40	0.00	73.50	73.50
3.39	0.00	73.32	73.32
3.38	0.00	73.14	73.14
3.37	0.00	72.95	72.95
3.36	0.00	72.77	72.77
3.35	0.00	72.59	72.59
3.34	0.00	72.41	72.41
3.33	0.00	72.22	72.22
3.32	0.00	72.04	72.04
3.31	0.00	71.86	71.86
3.30	0.00	71.67	71.67
3.29	0.00	71.49	71.49
3.28	0.00	71.31	71.31
3.27	0.00	71.12	71.12
3.26	0.00	70.94	70.94
3.25	0.00	70.76	70.76
3.24	0.00	70.57	70.57
3.23	0.00	70.39	70.39
3.22	0.00	70.20	70.20
3.21	0.00	70.02	70.02
3.20	0.00	69.83	69.83
3.19	0.00	69.65	69.65
3.18	0.00	69.46	69.46
3.17	0.00	69.28	69.28
3.16	0.00	69.09	69.09
3.15	0.00	68.90	68.90
3.14	0.00	68.72	68.72
3.13	0.00	68.53	68.53
3.12	0.00	68.34	68.34
3.11	0.00	68.16	68.16
3.10	0.00	67.97	67.97
3.09	0.00	67.78	67.78
3.08	0.00	67.60	67.60
3.07	0.00	67.41	67.41
3.06	0.00	67.22	67.22
3.05	0.00	67.03	67.03
3.04	0.00	66.85	66.85
3.03	0.00	66.66	66.66
3.02	0.00	66.47	66.47
3.01	0.00	66.28	66.28
3.00	0.00	66.09	66.09
2.99	0.00	65.90	65.90
2.98	0.00	65.71	65.71
2.97	0.00	65.52	65.52
2.96	0.00	65.33	65.33
2.95	0.00	65.14	65.14
2.94	0.00	64.95	64.95
2.93	0.00	64.76	64.76
2.92	0.00	64.57	64.57
2.91	0.00	64.38	64.38
2.90	0.00	64.19	64.19
2.89	0.00	64.00	64.00
2.88	0.00	63.81	63.81
2.87	0.00	63.62	63.62
2.86	0.00	63.43	63.43
2.85	0.00	63.24	63.24
2.84	0.00	63.04	63.04
2.83	0.00	62.85	62.85
2.82	0.00	62.66	62.66
2.81	0.00	62.47	62.47
2.80	0.00	62.28	62.28
2.79	0.00	62.08	62.08
2.78	0.00	61.89	61.89
2.77	0.00	61.70	61.70
2.76	0.00	61.50	61.50
2.75	0.00	61.31	61.31
2.74	0.00	61.12	61.12
2.73	0.00	60.92	60.92
2.72	0.00	60.73	60.73
2.71	0.00	60.53	60.53
2.70	0.00	60.34	60.34
2.69	0.00	60.14	60.14
2.68	0.00	59.95	59.95
2.67	0.00	59.75	59.75
2.66	0.00	59.56	59.56
2.65	0.00	59.36	59.36
2.64	0.00	59.17	59.17
2.63	0.00	58.97	58.97
2.62	0.00	58.77	58.77
2.61	0.00	58.58	58.58
2.60	0.00	58.38	58.38
2.59	0.00	58.19	58.19
2.58	0.00	57.99	57.99
2.57	0.00	57.79	57.79
2.56	0.00	57.59	57.59
2.55	0.00	57.40	57.40
2.54	0.00	57.20	57.20
2.53	0.00	57.00	57.00
2.52	0.00	56.80	56.80
