6.204	17.956	0.000	0.089	7.347	5.689	122.011	-0.327	0.533	-4.864	12.320	-0.466  172	  232	0
6.204	17.956	0.000	0.089	7.347	5.689	122.011	-0.327	0.533	-4.864	12.320	-0.466  236	  232	0
6.204	17.867	0.000	-0.089	6.612	7.822	101.318	-0.163	0.711	-7.124	10.053	-0.157  236	  210	0
6.204	17.867	0.000	-0.089	6.612	7.822	101.318	-0.163	0.711	-7.124	10.053	-0.157  254	  210	0
6.204	17.956	0.000	0.089	6.531	8.533	95.203	-0.082	0.711	-6.115	9.428	-0.056  254	  196	0
6.204	17.956	0.000	0.000	6.449	10.133	89.991	0.000	0.889	-5.728	7.826	0.031  256	  196	0
6.204	17.956	0.000	0.000	6.449	10.133	89.991	0.000	0.889	-5.728	7.826	0.031  256	  148	0
6.204	17.867	0.000	0.000	6.694	12.533	89.991	0.082	0.800	0.000	5.356	0.092  256	  153	0
6.204	17.867	0.000	0.000	6.694	12.533	89.991	0.082	0.800	0.000	5.356	0.092  256	  216	0
6.204	17.867	0.000	0.000	6.694	12.533	89.991	0.082	0.800	0.000	5.356	0.092  250	  216	0
6.204	17.867	0.000	0.000	6.694	12.533	89.991	0.082	0.800	0.000	5.356	0.092  250	  114	0
6.204	17.867	0.000	0.000	6.694	12.533	89.991	0.082	0.800	0.000	5.356	0.092  192	  114	0
6.204	17.956	0.000	0.000	6.939	16.800	89.991	0.000	0.800	-5.728	1.369	0.566  192	   91	0
6.204	17.956	0.000	0.000	6.939	16.800	89.991	0.000	0.800	-5.728	1.369	0.566   95	   91	0
6.204	17.956	0.000	0.000	6.939	16.800	89.991	0.000	0.800	-5.728	1.369	0.566   95	    4	0
6.204	17.956	0.000	0.000	6.939	16.800	89.991	0.000	0.800	-5.728	1.369	0.566    0	    4	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311    0	    4	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311    8	    4	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310    8	    4	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310    0	    4	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310    0	    4	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310    8	    4	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310    8	    7	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   11	    7	0
6.857	16.000	0.000	0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   11	   28	0
6.857	16.000	0.000	0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   33	   28	0
6.857	16.000	0.000	0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   33	   74	0
6.857	16.000	0.000	0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   78	   74	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310   78	  228	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310  228	  228	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310  228	  250	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310  216	  250	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310  216	  248	0
6.857	16.000	0.000	0.000	5.469	3.733	101.318	0.000	0.000	0.000	12.345	-0.310  218	  248	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311  218	  243	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311  224	  243	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311  224	  232	0
6.857	15.911	0.000	-0.089	5.469	3.733	101.318	0.000	0.000	0.000	12.257	-0.311  236	  232	0
6.857	15.911	0.000	-0.089	5.469	4.622	84.281	0.000	0.533	-5.710	11.374	-0.023  236	  148	0
6.857	15.911	0.000	-0.089	5.469	4.622	84.281	0.000	0.533	-5.710	11.374	-0.023  256	  148	0
6.857	15.911	0.000	-0.089	6.041	8.000	84.281	0.245	0.711	0.000	7.953	-0.003  256	  192	0
6.857	15.911	0.000	-0.089	6.041	8.000	84.281	0.245	0.711	0.000	7.953	-0.003  256	  214	0
6.857	15.911	0.000	-0.089	6.041	8.000	84.281	0.245	0.711	0.000	7.953	-0.003  251	  214	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  251	  224	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  242	  224	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  242	  256	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  154	  256	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  106	  256	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  104	  256	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074  104	   14	0
6.857	16.000	0.000	0.000	6.449	10.489	89.991	0.082	0.711	5.194	5.526	-0.074   18	   14	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499   18	   69	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499   74	   69	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499   74	  -18	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499  -22	  -18	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499  -22	    4	0
6.776	16.089	-0.082	0.089	6.449	16.444	95.719	-0.082	0.800	0.000	0.483	-2.499    0	    4	0
